session_id,seq,k_before,k_after,agent,mode,repo,file_path,content_chars,input_chars,max_earlier_read_chars,rewrite_ratio,output_usd_estimate,stratum_pick,stratum
84549bf7-55b6-4676-8255-92eac04dcd05,58,10,5,claude_code,vibe,Starlight258/AgenticIDE,ASSIGNMENT_EXECUTION_PROTOCOL.md,25897,27184,15115,1.7133311280185246,0.09711375,top_by_size,claude_code|vibe
a669ecae-4042-4266-8bb6-dcaf02e5b1d5,1216,10,5,claude_code,human,entireio/cli-checkpoints,docs/superpowers/plans/2026-04-20-all-agents-streaming-progress.md,25695,26699,,,0.16059375,top_by_size,claude_code|human
fdf70ca2-2861-4457-afe5-fb02802d66dd,228,10,5,claude_code,human,FSM1/cipher-box,.planning/phases/35-phala-testnet-tee-migration/35-01-PLAN.md,25649,26422,16545,1.5502568751888788,0.16030625,top_by_size,claude_code|human
4cfdb639-c988-460b-9f6c-3e1ebe6f0fbd,2118,10,5,claude_code,human,marcus-sa/brain,tests/acceptance/mcp-server-auth/13-oauth-authorization.test.ts,25570,26532,30738,0.8318693473875984,0.1598125,top_by_size,claude_code|human
b14a73cd-50c9-47ac-abfd-c13933046912,300,10,5,claude_code,vibe,armelhbobdad/bmad-module-skill-forge,_bmad-output/brainstorming/brainstorming-session-2026-04-09-1955.md,25325,26343,3401,7.446339311967068,0.15828125,top_by_size,claude_code|vibe
019e80c6-598f-7d31-b875-7bc81e3463c5,272,10,5,codex,collab,fogodev/ars-ui,crates/ars-components/src/layout/toolbar/mod.rs,25300,25300,,,0.18975,top_by_size,codex|collab
4588eb5b-9e44-4453-9686-c68728cdb681,2133,10,5,claude_code,vibe,marcus-sa/brain,app/src/server/mcp/context-builder.ts,25169,26252,24418,1.0307559996723727,0.15730625,top_by_size,claude_code|vibe
36cccd59-fa6f-49b1-ac90-84b1fcd1c9f3,2180,10,5,claude_code,collab,vfaraji89/tokalator,app/tools/calculator/CalculatorClient.tsx,25073,27187,20914,1.1988620063115616,0.09402375,top_by_size,claude_code|collab
44d005cc-7233-4741-8034-289bfdf57cee,358,10,5,claude_code,vibe,Lightprotocol/light-protocol,xtask/src/fetch_keypair_txs.rs,24948,26205,8579,2.908031239072153,0.093555,top_by_size,claude_code|vibe
a0bbb971-6937-4890-bc7d-0de1f991c8f2,301,10,5,claude_code,human,entireio/cli-checkpoints,docs/superpowers/plans/2026-03-31-fix-attribution-pre-session-baseline.md,24932,26195,27650,0.9016998191681735,0.155825,top_by_size,claude_code|human
ee5f5543-9f88-4838-b7fd-7e9ec9bf1398,384,10,5,claude_code,vibe,cpolzer/sphinx-need-sysml,specs/002-full-sysml-diagrams/spec.md,24922,25368,112,222.51785714285714,0.1557625,top_by_size,claude_code|vibe
32baede0-861e-41d7-a015-a0e17ce40a0f,529,10,5,claude_code,human,parthjeet/taskflow,_bmad-output/planning-artifacts/prd.md,24803,25474,27153,0.913453393731816,0.15501875,top_by_size,claude_code|human
3af9f603-f1ee-4a00-b691-0e66b3030165,328,10,5,claude_code,unknown,jakobtfaber/dsa110-FLITS,docs/rse/specs/research-foreground-galaxies-sightlines.md,24638,25532,,,0.1539875,top_by_size,claude_code|unknown
3af9f603-f1ee-4a00-b691-0e66b3030165,343,10,5,claude_code,unknown,jakobtfaber/dsa110-FLITS,docs/rse/specs/research-foreground-galaxies-sightlines.md,24592,25482,,,0.1537,top_by_size,claude_code|unknown
ba71b555-57c7-4c33-9523-0186baed52b0,137,10,5,claude_code,vibe,armelhbobdad/bmad-module-skill-forge,_bmad-output/todo/plan-health-check-finish-hint.md,24562,25378,,,0.1535125,top_by_size,claude_code|vibe
bb028fb8-27a3-4fc5-8c43-5208f3e988ba,2084,10,5,claude_code,human,BIDEquity/outbid-dirigent,src/outbid_dirigent/plugin/agents/contract-negotiator.md,24522,25843,5126,4.783847054233321,0.1532625,top_by_size,claude_code|human
b2b5366b-6963-4be6-be4a-ce094982febd,118,10,5,claude_code,vibe,henryph24/neuralips26,april09.md,24509,24915,19013,1.2890653763214643,0.15318125,top_by_size,claude_code|vibe
f121323c-d69f-4896-b4bd-8826347073cf,2137,10,5,claude_code,human,fortuna/moltis,crates/web/src/assets/js/page-browser.js,24447,27951,32285,0.7572247173610036,0.15279375,top_by_size,claude_code|human
93db84f8-1b8c-499a-9692-1865cb6f9160,175,10,5,claude_code,collab,PackmindHub/context-evaluator,frontend/src/components/RemediateTab.tsx,24397,30028,42026,0.5805215818778852,0.15248125,top_by_size,claude_code|collab
ses_191616431ffeJ7D4iCvVagkE1H,8,10,5,opencode,human,galactica-labs/project-atlas,projects/frontend/src/pages/ops/CommandCenter.tsx,24394,25848,21803,1.1188368573132137,0.0914775,top_by_size,opencode|human
e2df973f-328f-4c61-abb6-d89bdee9eaeb,201,10,5,claude_code,collab,anchoo2kewl/SprintSpark,/Users/anshumanbiswas/play/SprintSpark/web/src/routes/Admin.tsx,24249,25095,15167,1.5988000263730469,0.15155625,top_by_size,claude_code|collab
866cb5a5-81b1-49e1-a999-07dc9599d060,420,10,5,claude_code,human,jdsingh122918/forge,src/metrics/mod.rs,24027,25041,29751,0.807603105777957,0.15016875,top_by_size,claude_code|human
1ed06272-da98-4a8d-990f-bc16aedccc76,159,10,5,claude_code,human,E2E-Solution/cli,index.html,23998,25197,21552,1.1134929472902746,0.1499875,top_by_size,claude_code|human
40b04cfc-1072-495b-8c66-db339475e18c,193,10,5,claude_code,collab,marin-community/marin,experiments/defaults.py,23972,24817,27749,0.8638869869184476,0.149825,top_by_size,claude_code|collab
04e784c9-5aff-4c49-a20f-48799c8eb48c,656,10,5,claude_code,collab,DieStok/harmonia,REDACTED.md,23916,25433,18154,1.317395615291396,0.149475,top_by_size,claude_code|collab
9a3e3528-2bae-44a9-ba1d-45ac4c351d00,3168,10,5,claude_code,collab,marcus-sa/brain,cli/http-client.ts,23908,24982,17205,1.3895960476605638,0.149425,top_by_size,claude_code|collab
19c65e28-ba2f-44ec-9df9-e3ae9b86fd77,275,10,5,claude_code,collab,entireio/cli-checkpoints,cmd/entire/cli/transcript/compact/compact_test.go,23878,27798,4180,5.71244019138756,0.1492375,top_by_size,claude_code|collab
d23204e9-b03c-4ee0-add6-4563428db16f,3329,10,5,claude_code,collab,FSM1/cipher-box,tests/e2e/tests/load-test.spec.ts,23797,26014,,,0.14873125,top_by_size,claude_code|collab
d081915f-1902-4e4b-b940-b4361f6d1110,166,10,5,claude_code,human,Jay-Network/PianoQuest-Live,static/index.html,23778,24842,1032,23.040697674418606,0.1486125,top_by_size,claude_code|human
5577f3f3-2cd0-4e4c-9a35-b62d060e3a9f,537,10,5,claude_code,collab,wolffbe/mlpab,testbed/src/banter/autoresearch.py,23733,25135,23694,1.0016459863256522,0.14833125,top_by_size,claude_code|collab
adaee4a7-36bc-4972-8e33-6dc31f082422,79,10,5,claude_code,collab,Coopeh/code-insights,docs/plans/2026-03-28-native-analysis-hooks.md,23564,24345,,,0.147275,top_by_size,claude_code|collab
3cbc097a-5068-4ad2-b5fe-a51587bac925,2550,10,5,claude_code,human,Coopeh/code-insights,docs/plans/2026-03-06-reflect-persistence-guardrails.md,23563,24582,,,0.14726875,top_by_size,claude_code|human
ses_191616431ffeJ7D4iCvVagkE1H,12,10,5,opencode,human,galactica-labs/project-atlas,projects/frontend/src/pages/ops/AnomalyPanel.tsx,23461,24810,25387,0.9241343994958049,0.08797875,top_by_size,opencode|human
cc80b4cc-7ce0-4760-ade8-ffd73779df0d,603,10,5,claude_code,vibe,fortuna/moltis,crates/msteams/src/outbound.rs,23310,24250,8666,2.6898222940226173,0.1456875,top_by_size,claude_code|vibe
ed0a947c-ff45-488b-899b-633770020a5d,949,10,5,claude_code,human,entireio/cli-checkpoints,docs/architecture/review-command.md,23099,23653,1365,16.922344322344323,0.14436875,top_by_size,claude_code|human
cda0ffe2-fc04-492e-8e9b-dbe92b5cc893,138,10,5,claude_code,vibe,ainaive/agentcenter-nuxt,shared/data/mcp-landscape.ts,23017,29536,21505,1.0703092304115323,0.14385625,top_by_size,claude_code|vibe
78804777-4157-46ad-8d64-842eef13f6d9,615,10,5,claude_code,vibe,ainaive/agentcenter-nuxt,server/utils/approvals.test.ts,22996,24356,13718,1.6763376585508092,0.143725,top_by_size,claude_code|vibe
09b67668-22b0-428c-9004-821294d5f946,564,10,5,claude_code,collab,jeevanpillay/dual,/Users/jeevanpillay/Code/@REDACTED.md,22967,23947,,,0.14354375,top_by_size,claude_code|collab
f477a04e-ea4d-46d7-9d3c-d52b7d5da714,210,10,5,claude_code,human,mgorabbani/PropContext,IMPLEMENTATION_PLAN.md,22922,24627,138,166.1014492753623,0.1432625,top_by_size,claude_code|human
b3c16d33-6b0f-4862-af2e-5404aafb6989,542,10,5,claude_code,collab,henryph24/neuralips26,/Users/hungpq2412/.claude/plans/wiggly-knitting-moore.md,22901,23611,14544,1.574601210121012,0.14313125,top_by_size,claude_code|collab
78804777-4157-46ad-8d64-842eef13f6d9,658,10,5,claude_code,vibe,ainaive/agentcenter-nuxt,tests/integration/repositories/approvals.test.ts,22867,24454,20883,1.095005506871618,0.14291875,top_by_size,claude_code|vibe
a9e4b7ef-3b03-4331-aec8-349925cd22de,773,10,5,claude_code,human,404-NFYet/adelie-investment,/home/hj/.claude/plans/cuddly-fluttering-key.md,22811,30443,894,25.51565995525727,0.08554125,top_by_size,claude_code|human
f007f8e0-8e15-49f8-9b78-ca4730e9a56f,8990,10,5,claude_code,unknown,raman325/lock_code_manager,/Users/raman/projects/lock_code_manager.wiki/Provider-State-Management.md,22768,25305,15340,1.4842242503259453,0.1423,top_by_size,claude_code|unknown
469e58d2-a1b1-4eb8-b65f-b02fefb8bb77,2812,10,5,claude_code,collab,roo-oliv/monodreams,MonoDreams/camera/demo/CameraDemoScreen.cs,22499,23834,,,0.14061875,top_by_size,claude_code|collab
802baabc-abec-4574-b1d7-fa147465c88a,3272,10,5,claude_code,collab,FSM1/cipher-box,/Users/myankelev/.claude/projects/-Users-myankelev-Code-random-cipher-box/802baabc-abec-4574-b1d7-fa147465c88a/workflows/scripts/sharing-capability-design.js,22470,22953,,,0.1404375,top_by_size,claude_code|collab
f09837a1-5dbc-406d-b1a9-e6c0cdefa810,362,10,5,claude_code,human,E2E-Solution/cli,cmd/entire/cli/checkpoint/tree_surgery_test.go,22458,24635,26906,0.8346837136698134,0.1403625,top_by_size,claude_code|human
50ee4d1a-71c8-4883-be11-8d53633cc549,365,10,5,claude_code,vibe,blackgirlbytes/planetfall-seed-signalkit,src/islandView.js,22419,23581,9872,2.2709683954619124,0.14011875,top_by_size,claude_code|vibe
47432d30-2d43-4d94-b137-1872c12dd7cf,748,10,5,claude_code,unknown,paretoimproved/local-roots,docs/plans/2026-03-07-seller-dashboard-redesign.md,22376,23732,3398,6.585050029429076,0.13985,top_by_size,claude_code|unknown
ses_277daa810ffePOBsdfS6gm8uA2,43,10,5,opencode,human,savekirk/session-bridge,src/extension.ts,22279,24245,24163,0.92202954931093,0.08354625,top_by_size,opencode|human
d618d650-fa7f-4b62-801a-445579a2015b,281,10,5,claude_code,collab,rolopez23/gc-ai-takehome,docs/agentic-eval-pipeline/spec.md,22187,22982,20328,1.0914502164502164,0.13866875,top_by_size,claude_code|collab
ed432a47-ed47-4fe2-8cd0-017bb734ae6a,133,10,5,claude_code,unknown,ainaive/agentcenter-nuxt,/Users/hutusi/.claude/plans/let-s-think-about-the-silly-shore.md,22043,22772,,,0.13776875,top_by_size,claude_code|unknown
fcfd444d-d48e-486d-b9ab-5c22b3db629a,686,10,5,claude_code,collab,DieStok/harmonia,REDACTED.md,21959,22850,2255,9.737915742793792,0.13724375,top_by_size,claude_code|collab
3cbc097a-5068-4ad2-b5fe-a51587bac925,1654,10,5,claude_code,human,Coopeh/code-insights,dashboard/src/pages/PatternsPage.tsx,21804,22674,24494,0.8901771862496938,0.136275,top_by_size,claude_code|human
f49e59ab-44d4-4d8c-8fe9-140fd3d21067,61,10,5,claude_code,collab,cyrilagbewalikoku-oss/G10COS498_AiUseTutor,04-21-2026/Iteration Report (due Friday by end of day).md,21743,22321,10182,2.1354350815164014,0.13589375,top_by_size,claude_code|collab
127afbf7-ba2f-4320-87e4-a27944e738ba,277,10,5,claude_code,unknown,entireio/cli-checkpoints,docs/superpowers/plans/2026-04-02-unknown-agent-fallback.md,21717,22768,22845,0.950623768877216,0.13573125,top_by_size,claude_code|unknown
ses_178885d42ffe8daG4lOcU4Vm8r,809,10,5,opencode,vibe,Coderx85/wave,src/pages/AccountPage.tsx,21704,22722,25197,0.8613723856014605,,top_by_size,opencode|vibe
6e3cbef6-42f1-4a83-b8d5-c4fe3b22a785,117,10,5,claude_code,vibe,gregszero/open-fang,web/public/js/controllers/canvas_controller.js,21613,22670,24946,0.8663914054357412,0.13508125,top_by_size,claude_code|vibe
110012e2-2c49-4d16-9e83-bf31b64a12ef,184,10,5,claude_code,vibe,roo-oliv/monodreams,docs/CORE_TENETS.md,21573,22286,,,0.13483125,top_by_size,claude_code|vibe
6a436c6c-b9cf-4e1a-ab82-2d37d9ebf91e,150,10,5,claude_code,human,roo-oliv/monodreams,docs/CORE_TENETS.md,21573,22286,,,0.13483125,top_by_size,claude_code|human
add8e15f-9ad6-4243-9e98-11a5390430c7,3589,10,5,claude_code,collab,marcus-sa/brain,app/src/client/routes/tool-registry-page.test.tsx,21286,22517,3020,7.048344370860927,0.1330375,top_by_size,claude_code|collab
99588020-158e-40d6-aa8e-de0c7ddae9dd,261,10,5,claude_code,human,roo-oliv/monodreams,/Users/rodrigooliveira/.claude/plans/level-editor-wave-a-foundation.md,21182,21598,,,0.1323875,top_by_size,claude_code|human
78804777-4157-46ad-8d64-842eef13f6d9,753,10,5,claude_code,vibe,ainaive/agentcenter-nuxt,app/components/approvals/ReviewerMatrix.vue,21148,22308,4844,4.365813377374071,0.132175,top_by_size,claude_code|vibe
e016b713-bf96-4a39-b72d-e431d4d576f8,35,10,5,claude_code,human,PackmindHub/context-evaluator,frontend/src/components/RemediationHistoryCard.tsx,21084,25899,25891,0.8143370283109961,0.079065,top_by_size,claude_code|human
ses_178885d42ffe8daG4lOcU4Vm8r,855,10,5,opencode,vibe,Coderx85/wave,src/pages/AccountPage.tsx,20924,21922,25197,0.8304163194031036,,top_by_size,opencode|vibe
0483ba58-1635-415a-b418-41a2f7114f79,557,10,5,claude_code,vibe,itsmaleen/cmux-companion,ios/cmux/Layout/WorkspaceLayoutView.swift,20834,21585,16092,1.2946805866268953,0.1302125,top_by_size,claude_code|vibe
3cbc097a-5068-4ad2-b5fe-a51587bac925,558,10,5,claude_code,human,Coopeh/code-insights,docs/plans/2026-03-05-reflect-patterns-implementation.md,20826,21801,,,0.1301625,top_by_size,claude_code|human
305fc409-c954-4b39-b2fa-84887dba7955,209,10,5,claude_code,vibe,HMAKT99/cli,cmd/entire/cli/clean_test.go,20813,22632,14983,1.3891076553427217,0.13008125,top_by_size,claude_code|vibe
83b54a53-651d-495b-8284-1144f4e30564,142,10,5,claude_code,collab,DieStok/harmonia,harmonia_metadata_agent/analysis/dstoker/harmonia/src/automation/runner.py,20708,21655,17503,1.1831114666057247,0.129425,top_by_size,claude_code|collab
253a4ae6-6d66-4537-ab90-e678ad4d808f,208,10,5,claude_code,collab,manojbajaj95/agent-passport,docs/passport-identity-whitepaper.md,20702,22467,34504,0.599988407141201,0.0776325,top_by_size,claude_code|collab
fdf70ca2-2861-4457-afe5-fb02802d66dd,314,10,5,claude_code,human,FSM1/cipher-box,.planning/phases/35-phala-testnet-tee-migration/35-01-PLAN.md,20688,21401,16545,1.2504079782411606,0.1293,top_by_size,claude_code|human
e5367972-885e-46b8-bcdf-22e3e6b87525,104,10,5,claude_code,collab,osvauld/osvauld,scribe/src/loro_observer.rs,20664,21283,24238,0.8525455895700965,0.12915,top_by_size,claude_code|collab
47575284-736e-4b34-b760-e837163b4ada,513,10,5,claude_code,vibe,entireio/cli-checkpoints,cmd/entire/cli/plugin_group.go,20613,22833,5940,3.47020202020202,0.2576625,top_by_size,claude_code|vibe
83b54a53-651d-495b-8284-1144f4e30564,148,10,5,claude_code,collab,DieStok/harmonia,harmonia_metadata_agent/analysis/dstoker/harmonia/src/automation/manual_runner.py,20582,21604,17598,1.1695647232640072,0.1286375,top_by_size,claude_code|collab
cf4618ba-7f51-4a75-bef9-5fa32a9f003b,615,10,5,claude_code,vibe,zchee/zmux,src/render/metal.zig,20546,21309,4888,4.203355155482815,0.1284125,top_by_size,claude_code|vibe
e719f781-7205-448b-a0d6-c18675972088,97,10,5,claude_code,human,housesigma/listing-chatbot-design,solution.md,20538,21158,20346,1.0094367443232084,0.1283625,top_by_size,claude_code|human
469e58d2-a1b1-4eb8-b65f-b02fefb8bb77,2620,10,5,claude_code,collab,roo-oliv/monodreams,MonoDreams/camera/demo/CameraDemoScreen.cs,20515,21757,,,0.12821875,top_by_size,claude_code|collab
cf4618ba-7f51-4a75-bef9-5fa32a9f003b,1396,10,5,claude_code,vibe,zchee/zmux,src/render/vulkan.zig,20465,21069,2730,7.496336996336996,0.12790625,top_by_size,claude_code|vibe
3b78fadb-69a9-4f60-ac2c-cccc12945cb8,91,10,5,claude_code,vibe,adrientaudiere/MiscMetabar,/home/adrien/Nextcloud/IdEst/Projets/pqverse/audits/dbpq_script.R,20462,21790,233,87.81974248927038,0.1278875,top_by_size,claude_code|vibe
fcfd444d-d48e-486d-b9ab-5c22b3db629a,691,10,5,claude_code,collab,DieStok/harmonia,REDACTED.md,20451,21206,2255,9.069179600886917,0.12781875,top_by_size,claude_code|collab
f121323c-d69f-4896-b4bd-8826347073cf,957,10,5,claude_code,human,fortuna/moltis,crates/web/src/assets/js/page-browser.js,20423,23646,18133,1.1262890861964374,0.12764375,top_by_size,claude_code|human
f85da9ce-0556-424b-8cf3-eb6c964e5564,1959,10,5,claude_code,vibe,ta93abe/data-engineering-with-cloudflare,modeling/server.py,20262,21586,2967,6.829120323559151,0.1266375,top_by_size,claude_code|vibe
1dcfbac3-9f87-4126-bd74-f484b2d7fadd,454,10,5,claude_code,unknown,entireio/cli-checkpoints,cmd/entire/cli/trail_cmd.go,20204,22385,23636,0.8547977661194788,0.126275,top_by_size,claude_code|unknown
8dff8357-8235-4284-9907-508b0d0b5f5e,661,10,5,claude_code,collab,desplega-ai/agent-swarm,thoughts/taras/research/2026-03-18-linear-integration-finalization.md,20147,20891,34879,0.5776255053183864,0.12591875,top_by_size,claude_code|collab
f007f8e0-8e15-49f8-9b78-ca4730e9a56f,9002,10,5,claude_code,unknown,raman325/lock_code_manager,/Users/raman/projects/lock_code_manager.wiki/Adding-a-Provider.md,20083,21075,16418,1.2232306005603606,0.12551875,top_by_size,claude_code|unknown
e27f921d-51c0-45da-963b-a3b9a76bffa7,412,10,5,claude_code,vibe,marcus-sa/brain,app/src/client/components/policy/PolicyDetailPage.tsx,20079,20925,29278,0.6858050413279596,0.12549375,top_by_size,claude_code|vibe
e89ba4e1-91fe-4a28-9238-61a394270062,250,10,5,claude_code,vibe,E2E-Solution/cli,docs/plans/2026-02-13-subagent-checkpoint-detection.md,20038,21510,4396,4.558234758871701,0.1252375,top_by_size,claude_code|vibe
4e52ff0b-6eb9-4b22-b091-852f772c9a12,60,10,5,claude_code,human,armelhbobdad/bmad-module-skill-forge,docs/architecture.md,19916,20869,15901,1.2524998427771838,0.124475,top_by_size,claude_code|human
63ab8686-fb32-46fa-81df-684eb9fec706,56,10,5,claude_code,human,feltroidprime/s2morrow,docs/plans/ES-004.md,19901,20736,7048,2.823637911464245,0.12438125,top_by_size,claude_code|human
f96b8728-bb6c-4f4a-917e-5cf2021349f4,1176,10,5,claude_code,unknown,BIDEquity/outbid-dirigent,harness-docs/standards-status.md,19885,20697,3602,5.520544142143254,0.12428125,top_by_size,claude_code|unknown
daa60294-a67c-45aa-83cf-e2e9cd4e13c2,1000,10,5,claude_code,human,ta93abe/data-engineering-with-cloudflare,ingestion/src/services/oura.ts,19818,20734,26104,0.7591939932577383,0.1238625,top_by_size,claude_code|human
988f32c9-e0e8-4f2c-9dd7-f8e0f5c6817e,1024,10,5,claude_code,collab,ASRagab/optimize-anything,docs/plans/handoff-live-integration-2026-02-24.md,19776,20461,21553,0.9175520809168097,0.1236,top_by_size,claude_code|collab
85e17327-a162-4eea-95cc-1a39f9a652f0,24,10,5,claude_code,vibe,PackmindHub/context-evaluator,frontend/src/components/RemediationHistoryCard.tsx,19771,24049,19232,1.0280262063227954,0.07414125,top_by_size,claude_code|vibe
fd48f006-d958-4917-9eb0-28e0385bfbeb,157,10,5,claude_code,collab,gregszero/open-fang,web/public/js/controllers/chat_footer_controller.js,19722,20697,14746,1.3374474433744745,0.1232625,top_by_size,claude_code|collab
019e6deb-d503-7622-bd1e-7305bcb30ea3,381,10,5,codex,vibe,socratesomiliadis/syntheci-shipping,apps/web/src/app/workspace/chat/chat-panel.tsx,19673,19673,,,0.1475475,top_by_size,codex|vibe
038b76a5-f873-432b-b0e0-66910435626a,2919,10,5,claude_code,collab,inin-zou/Clio,frontend/app/page.tsx,19645,21268,,,0.12278125,top_by_size,claude_code|collab
76635906-8f79-4506-8276-ab1de19186c3,258,10,5,claude_code,collab,desplega-ai/agent-swarm,thoughts/taras/research/2026-03-18-workflow-redesign.md,19617,20845,,,0.12260625,top_by_size,claude_code|collab
7d58f0df-89c0-488d-ad48-3f25db67138b,164,10,5,claude_code,vibe,ainaive/agentcenter,lib/actions/publish.ts,19609,20485,20844,0.940750335828056,0.12255625,top_by_size,claude_code|vibe
0475faa1-06c4-4183-b2d4-71e5ee114c54,1121,10,5,claude_code,human,hackers-pub/android,app/src/main/java/pub/hackers/android/ui/components/HtmlContent.kt,19569,20465,19300,1.013937823834197,0.12230625,top_by_size,claude_code|human
50ee4d1a-71c8-4883-be11-8d53633cc549,298,10,5,claude_code,vibe,blackgirlbytes/planetfall-seed-signalkit,src/islandView.js,19538,20552,9872,1.9791329011345218,0.1221125,top_by_size,claude_code|vibe
d6c99475-e176-4546-b57b-ce910f802481,309,10,5,claude_code,vibe,entireio/cli-checkpoints,cmd/entire/cli/settings/load_v2_test.go,19500,22312,,,0.121875,top_by_size,claude_code|vibe
83b54a53-651d-495b-8284-1144f4e30564,4631,10,5,claude_code,collab,DieStok/harmonia,REDACTED.md,19450,20218,38007,0.5117478359249612,0.1215625,top_by_size,claude_code|collab
7e692b12-14b3-4b1b-9e17-5bc81ac4bb87,46,10,5,claude_code,vibe,cyrilagbewalikoku-oss/G10COS498_AiUseTutor,/Users/cyril/.claude/plans/how-can-we-run-memoized-dawn.md,19372,19879,,,0.121075,top_by_size,claude_code|vibe
b0f301c7-a7ad-4dbf-baf9-ca56ddf7de06,156,10,5,claude_code,human,feltroidprime/s2morrow,apps/demo/src/components/interactive/AccountDeployFlow.tsx,19302,20249,21579,0.8944807451689142,0.1206375,top_by_size,claude_code|human
cc80b4cc-7ce0-4760-ade8-ffd73779df0d,582,10,5,claude_code,vibe,fortuna/moltis,crates/msteams/src/config.rs,19302,20711,8496,2.271892655367232,0.1206375,top_by_size,claude_code|vibe
d6e9f817-4050-46b6-b27b-5d8dea60eb38,2197,10,5,claude_code,human,tpmjs/tpmjs,apps/web/src/app/api/setup/install.sh/route.ts,19284,20740,17422,1.1068763632189187,0.120525,top_by_size,claude_code|human
c621c551-bbcb-42d6-84b9-a00ab6ce4681,68,10,5,claude_code,collab,FSM1/cipher-box,REDACTED.md,19269,19679,17565,1.0970111016225448,0.12043125,top_by_size,claude_code|collab
228c4b9b-96fb-4ddc-9839-65253dcfae6b,168,10,5,claude_code,collab,chuhemiao/portfolio,src/app/research/research-client.tsx,19237,20034,585,32.883760683760684,0.07213875,top_by_size,claude_code|collab
723ea1bc-12cd-4f11-a446-6c6846403022,1007,10,5,claude_code,human,taxintt/clickhouse-ecs-sample,infra/scripts/rebalance-shard.sh,19231,20411,15236,1.262207928590181,0.12019375,top_by_size,claude_code|human
60735c0a-d8b8-4c6b-af20-b12b60d58949,229,10,5,claude_code,collab,manojbajaj95/agent-passport,docs/passport-identity-whitepaper.md,19167,20951,15928,1.2033525866398795,0.07187625,top_by_size,claude_code|collab
ses_34082f762ffe3oTR5A38BDpGp4,10,10,5,opencode,collab,desplega-ai/agent-swarm,thoughts/taras/plans/2026-03-05-pi-mono-provider-implementation-plan.md,19151,19698,,,0.0670285,top_by_size,opencode|collab
77e148b8-d479-4609-8980-471c85003c07,54,10,5,claude_code,vibe,PackmindHub/context-evaluator,src/shared/remediation/engine.ts,19123,21847,17136,1.1159547152194211,0.11951875,top_by_size,claude_code|vibe
8ef64fdd-df8c-41f2-ac32-d9471671f062,559,10,5,claude_code,human,E2E-Solution/cli,docs/plans/2026-02-06-session-phase-state-machine.md,19093,20190,2065,9.246004842615012,0.11933125,top_by_size,claude_code|human
d618d650-fa7f-4b62-801a-445579a2015b,208,10,5,claude_code,collab,rolopez23/gc-ai-takehome,docs/agentic-eval-pipeline/spec.md,19052,19778,13858,1.3748015586664741,0.119075,top_by_size,claude_code|collab
bb028fb8-27a3-4fc5-8c43-5208f3e988ba,336,10,5,claude_code,human,BIDEquity/outbid-dirigent,src/outbid_dirigent/plugin/skills/create-contract/SKILL.md,18891,20021,14165,1.3336392516766677,0.11806875,top_by_size,claude_code|human
afb34441-ebc3-406a-a826-b01c5db248dc,258,10,5,claude_code,human,DieStok/harmonia,REDACTED.md,18885,19809,7396,2.5534072471606275,0.11803125,top_by_size,claude_code|human
a623a2b2-efb2-4374-996e-bae1e9e1ca6a,532,10,5,claude_code,vibe,HMAKT99/cli,cmd/entire/cli/attach_test.go,18811,21139,26935,0.6983850009281604,0.11756875,top_by_size,claude_code|vibe
965d78ba-35ee-44e1-95fb-6fdde6f25b20,61,10,5,claude_code,collab,lightfastai/lightfast,thoughts/shared/research/2026-04-09-apple-mail-split-pane-org-home.md,18760,20383,15750,1.191111111111111,0.11725,top_by_size,claude_code|collab
31f69918-1324-4182-bd7e-63f6c031e965,808,10,5,claude_code,vibe,jpotter185/tallyo,src/components/Standings.tsx,18691,19778,22074,0.8467427743046118,0.2336375,top_by_size,claude_code|vibe
f790608a-6421-4604-b10a-436abc7a67fd,146,10,5,claude_code,human,404-NFYet/adelie-investment,fastapi/app/api/routes/tutor.py,18677,21524,24213,0.7713624912237228,0.07003875,top_by_size,claude_code|human
e569b3e9-0002-48fb-a39a-526da5af7327,188,10,5,claude_code,human,cpolzer/wrkflw,specs/001-document-approval-engine/spec.md,18672,19018,87,214.6206896551724,0.07002,top_by_size,claude_code|human
3ea7c7e1-ab9b-4570-b22e-6738322348e1,163,10,5,claude_code,collab,Jay-Network/PianoQuest-Live,src/agent/agent.ts,18624,19526,,,0.1164,top_by_size,claude_code|collab
754e21db-63c9-4876-b824-ee99608ee240,279,10,5,claude_code,vibe,entireio/cli-checkpoints,/Users/gtrrz-victor/.claude/plans/i-do-think-that-parallel-metcalfe.md,18496,18963,,,0.1156,top_by_size,claude_code|vibe
948a3954-6196-4010-8a1f-80c4cef48fcc,372,10,5,claude_code,collab,hackers-pub/android,app/src/main/java/pub/hackers/android/ui/screens/postdetail/PostDetailScreen.kt,18481,19157,17600,1.0500568181818182,0.11550625,top_by_size,claude_code|collab
83b54a53-651d-495b-8284-1144f4e30564,4627,10,5,claude_code,collab,DieStok/harmonia,REDACTED.md,18471,19214,38007,0.4859894230010261,0.11544375,top_by_size,claude_code|collab
111d6945-9df1-4415-a178-1f8138207e71,308,10,5,claude_code,collab,InTheCloudDan/family-schedule-agent-conversations,users/tests/test_taste_preferences_api.py,18451,20036,8794,2.0981350921082558,0.11531875,top_by_size,claude_code|collab
e719f781-7205-448b-a0d6-c18675972088,82,10,5,claude_code,human,housesigma/listing-chatbot-design,solution.md,18414,18992,15306,1.2030576244609956,0.1150875,top_by_size,claude_code|human
